"","Age","Workclass","Fnlwgt","Education","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Above.Limit"
"9572",49,3,126446,16,10,5,8,5,5,1,0,0,30,39,1
"9573",25,5,262885,2,7,5,8,5,3,1,0,0,32,39,1
"9574",39,5,188069,7,5,3,14,1,5,2,0,0,25,39,1
"9575",19,5,113546,2,7,5,3,2,5,2,0,0,56,39,1
"9576",24,5,227070,1,6,3,7,6,5,1,0,0,40,39,1
"9577",34,5,136997,12,9,1,1,5,5,1,0,0,35,39,1
"9578",35,1,119006,12,9,7,3,4,5,1,0,0,38,39,1
"9579",21,5,212407,12,9,5,7,3,5,2,0,0,40,39,1
"9580",43,5,197810,13,14,1,8,5,5,1,0,0,40,39,1
"9581",35,2,35309,10,13,5,13,2,2,2,0,0,28,39,1
"9582",39,5,141802,16,10,1,1,5,3,1,0,0,40,39,1
"9584",33,7,124187,8,12,5,8,2,3,2,0,0,32,39,1
"9585",19,5,201743,16,10,5,8,4,5,1,0,0,26,39,1
"9587",43,7,47261,16,10,3,5,1,5,2,0,0,50,39,1
"9588",62,5,150693,12,9,7,1,2,5,1,0,0,42,39,1
"9589",53,3,233734,13,14,1,10,2,3,1,0,0,40,39,2
"9590",45,8,35969,13,14,3,10,1,5,2,0,0,60,39,2
"9591",47,5,159550,12,9,1,1,2,3,1,0,0,40,39,1
"9592",30,5,190823,16,10,5,8,4,3,1,0,0,40,39,1
"9593",53,5,213378,12,9,6,12,2,5,1,0,0,33,39,1
"9594",24,5,257500,12,9,6,7,4,3,1,0,0,40,39,1
"9595",41,3,488706,16,10,3,6,1,5,2,0,0,40,39,1
"9596",58,3,239405,5,3,1,8,3,3,1,0,0,40,14,1
"9597",27,2,105189,12,9,1,1,2,5,2,4865,0,50,39,1
"9598",63,8,109735,12,9,1,1,2,5,1,0,0,38,39,1
"9599",50,5,172942,16,10,1,8,4,5,2,0,0,28,39,1
"9600",43,3,209899,13,14,5,13,2,3,1,8614,0,47,39,2
"9601",29,6,87745,16,10,5,4,2,5,2,0,0,60,39,1
"9602",41,5,187881,16,10,3,12,1,5,2,3942,0,40,39,1
"9603",55,5,234125,12,9,3,8,1,5,2,0,0,40,39,1
"9604",36,5,272944,12,9,5,14,2,5,2,0,0,45,39,1
"9605",23,3,129232,12,9,5,1,4,5,2,0,0,40,39,1
"9606",22,5,100345,10,13,5,3,2,5,2,13550,0,55,39,2
"9607",58,7,195835,16,10,1,3,2,5,2,0,0,45,39,1
"9608",25,5,251854,2,7,5,1,4,3,1,0,0,40,39,1
"9609",40,5,103474,12,9,3,12,6,5,1,0,0,30,39,1
"9610",38,5,22042,9,11,5,10,2,5,1,0,0,39,39,1
"9611",37,5,343721,10,13,3,10,1,5,2,0,0,40,39,2
"9612",19,5,232368,16,10,5,8,4,5,1,0,0,35,39,1
"9613",55,5,174478,1,6,5,8,2,5,2,0,0,29,39,1
"9614",55,5,282023,10,13,3,12,1,5,2,15024,0,50,39,2
"9615",28,5,274690,10,13,5,1,2,5,2,0,0,45,39,1
"9616",53,5,251675,12,9,3,3,1,5,2,0,0,40,8,1
"9617",32,1,647882,12,9,3,3,1,5,2,0,0,40,39,1
"9618",60,5,128367,16,10,1,10,5,5,2,3325,0,42,39,1
"9619",32,5,37380,16,10,1,1,5,5,1,0,0,38,39,1
"9620",34,5,173730,12,9,3,12,1,5,2,0,0,50,39,1
"9621",49,5,353824,16,10,1,10,2,5,2,0,0,45,39,2
"9622",21,5,225890,16,10,5,8,3,5,1,0,0,30,39,1
"9623",24,8,147147,10,13,5,1,2,3,1,0,0,20,39,1
"9624",53,5,233780,9,11,1,1,2,3,1,2202,0,40,39,1
"9625",29,5,394927,9,11,3,8,1,5,2,0,0,40,39,1
"9626",34,3,188682,10,13,4,10,2,5,1,0,0,40,39,1
"9627",52,1,115209,15,15,4,3,5,2,1,0,0,40,40,1
"9628",41,5,277192,5,3,3,5,6,5,1,0,0,40,26,1
"9629",21,5,314182,12,9,5,8,2,5,1,0,0,40,39,1
"9630",43,5,220776,13,14,3,4,1,5,2,0,0,35,39,2
"9631",31,3,189269,12,9,5,11,4,5,2,0,0,40,39,1
"9632",38,5,35429,12,9,3,6,1,5,2,0,2042,40,39,1
"9633",42,5,154374,10,13,3,4,1,5,2,0,2415,60,39,2
"9634",62,5,161460,10,13,5,5,2,5,2,0,0,30,39,1
"9635",51,5,251487,6,4,7,7,2,1,1,0,0,40,39,1
"9636",30,5,177531,12,9,5,12,5,3,1,0,0,25,39,1
"9637",24,5,53942,10,13,3,7,1,5,2,0,0,40,39,1
"9638",36,5,113481,12,9,1,3,2,5,2,0,0,40,39,1
"9639",57,5,361324,1,6,3,3,1,5,2,0,0,40,39,1
"9640",46,5,330087,10,13,3,4,1,5,2,0,0,55,39,2
"9641",33,5,276221,11,16,3,10,1,5,2,0,0,40,39,1
"9642",42,5,121055,16,10,5,12,2,5,2,0,0,45,39,1
"9643",62,5,118696,12,9,3,3,1,5,2,0,0,40,39,1
"9644",64,7,289741,16,10,3,12,1,5,2,0,0,20,39,1
"9645",18,5,238401,16,10,5,12,4,5,1,0,0,25,39,1
"9646",43,5,262038,5,3,4,5,5,5,2,0,0,35,26,1
"9648",29,5,161155,8,12,3,10,1,5,2,0,0,50,39,1
"9649",43,5,252519,10,13,3,6,1,3,2,0,0,40,14,2
"9650",39,5,43712,12,9,3,4,1,5,2,7298,0,40,39,2
"9651",69,1,167826,10,13,3,3,1,5,2,0,0,40,39,1
"9652",34,5,188900,10,13,3,4,6,5,1,0,0,40,39,1
"9653",44,5,120057,8,12,3,4,1,5,2,4386,0,45,39,2
"9654",25,5,134113,10,13,5,1,2,5,2,0,0,30,39,1
"9655",47,3,165822,16,10,1,14,5,5,2,0,0,40,39,1
"9658",19,5,304643,16,10,5,12,4,5,2,0,0,20,39,1
"9659",57,5,121821,4,2,3,8,1,4,2,0,0,40,6,1
"9660",25,5,154863,12,9,5,1,5,3,2,0,0,35,39,1
"9661",37,3,365430,16,10,3,1,1,5,2,0,0,40,2,2
"9662",29,5,183111,9,11,3,7,1,5,2,0,0,40,39,1
"9663",32,5,50178,16,10,5,12,4,5,2,0,0,35,39,1
"9664",35,5,186845,15,15,3,10,1,5,2,0,0,45,39,2
"9665",52,5,159908,3,8,5,7,2,5,2,0,0,40,39,1
"9666",41,5,162189,12,9,5,7,4,5,1,1831,0,40,29,1
"9667",29,5,128509,12,9,4,7,2,5,1,0,0,38,8,1
"9668",23,5,143032,13,14,5,10,4,5,1,0,0,36,39,1
"9669",31,5,382368,2,7,3,3,1,5,2,0,0,40,39,1
"9670",40,5,210013,12,9,3,14,1,5,2,0,0,50,39,1
"9671",19,5,293928,12,9,5,1,4,5,1,0,0,20,39,1
"9673",37,8,191841,10,13,5,1,2,5,1,8614,0,40,39,2
"9674",49,7,355978,15,15,3,10,1,5,2,99999,0,35,39,2
"9675",64,3,202738,12,9,3,1,6,5,1,0,0,35,39,1
"9676",37,3,144322,9,11,5,1,2,5,1,0,0,43,39,1
"9678",22,5,160120,1,6,5,14,4,2,2,0,0,30,39,1
"9679",29,6,190450,12,9,3,12,1,2,2,0,0,40,11,1
"9680",37,5,212900,12,9,3,3,1,5,2,0,0,40,39,1
"9681",29,5,115677,10,13,5,13,2,5,2,0,0,40,39,1
"9683",27,5,212041,12,9,5,3,2,5,2,0,0,50,39,1
"9684",58,8,198145,10,13,3,1,1,5,2,0,0,35,39,2
"9685",60,3,113658,16,10,3,1,6,5,1,0,0,35,39,1
"9686",20,5,32426,16,10,5,12,2,5,2,0,0,25,39,1
"9687",51,5,98791,16,10,3,12,1,5,2,0,0,40,39,2
"9689",22,8,186634,3,8,5,4,2,5,2,0,0,50,39,2
"9690",56,7,125147,1,6,3,14,1,5,2,0,0,60,39,1
"9691",26,5,247455,10,13,3,12,6,5,1,5178,0,42,39,2
"9692",19,5,97215,16,10,6,12,5,5,1,0,0,25,39,1
"9693",37,5,330826,9,11,3,10,6,5,1,0,0,30,39,1
"9694",27,5,200802,16,10,5,13,2,5,1,0,0,40,39,1
"9695",27,5,156266,12,9,5,12,4,1,2,0,0,20,39,1
"9696",52,7,72257,16,10,3,12,1,5,2,0,0,50,39,1
"9697",45,5,363087,12,9,6,7,5,3,1,0,0,40,39,1
"9698",28,5,25955,16,10,5,3,4,1,2,0,0,40,39,1
"9699",20,5,334633,12,9,1,1,2,5,1,0,0,40,39,1
"9700",28,5,109162,13,14,5,10,2,5,1,0,0,50,39,1
"9701",44,5,569761,9,11,3,6,1,3,2,0,0,40,39,1
"9702",30,5,209900,10,13,3,3,1,5,2,0,0,40,39,1
"9705",46,5,82946,12,9,5,12,2,5,1,0,0,40,39,1
"9706",51,5,104651,10,13,3,3,1,5,2,0,0,50,39,1
"9707",25,3,58441,10,13,5,10,2,5,1,0,0,40,39,1
"9708",43,3,269733,12,9,6,8,2,5,2,0,0,40,39,1
"9709",19,1,128453,12,9,5,3,4,5,1,0,0,28,39,1
"9710",36,5,179468,12,9,1,3,2,5,2,0,0,40,39,1
"9711",36,5,183081,16,10,5,4,2,5,2,0,0,40,39,1
"9712",48,5,102938,10,13,5,8,5,2,1,0,0,40,40,1
"9713",30,1,157289,2,7,5,3,5,5,2,0,0,40,39,1
"9714",24,5,359828,10,13,3,10,1,5,2,0,0,44,39,2
"9715",30,5,155659,12,9,1,8,5,5,1,0,0,36,39,1
"9716",24,5,585203,10,13,3,4,6,5,1,7688,0,45,39,2
"9717",62,5,173601,10,13,3,7,1,5,2,0,0,40,39,1
"9718",41,7,214541,12,9,1,14,2,5,2,0,1590,40,39,1
"9720",36,7,153976,12,9,3,14,1,5,2,0,0,50,39,1
"9721",47,3,247676,13,14,1,10,5,5,1,5455,0,45,39,1
"9722",49,8,155372,13,14,1,10,2,5,1,0,0,40,39,1
"9723",52,5,329733,16,10,5,4,2,5,2,0,0,40,39,1
"9724",52,5,162576,8,12,3,13,1,5,2,0,0,40,39,2
"9725",26,5,176520,12,9,5,1,2,5,2,0,0,53,39,1
"9726",51,8,226885,12,9,5,14,2,5,2,0,0,40,39,1
"9727",18,5,120781,1,6,5,8,4,5,2,0,0,20,39,1
"9728",30,5,375827,12,9,5,6,3,5,2,0,0,40,39,1
"9729",46,5,205504,12,9,1,7,2,5,2,0,0,20,39,1
"9730",28,5,198813,12,9,5,6,4,3,1,0,0,40,39,1
"9731",48,6,254291,10,13,3,4,1,5,2,7298,0,50,39,2
"9732",62,5,159908,16,10,3,1,6,5,1,0,0,38,39,2
"9733",49,5,40000,10,13,3,12,1,5,2,4064,0,44,39,1
"9734",69,5,102874,12,9,7,1,2,5,1,0,0,24,39,1
"9735",35,5,117381,10,13,5,4,2,5,2,8614,0,45,39,2
"9736",78,5,180239,13,14,7,3,5,2,2,0,0,40,35,1
"9737",61,5,539563,16,10,3,4,1,5,2,0,0,45,39,2
"9738",24,5,261561,10,13,5,10,2,5,1,0,0,40,39,1
"9739",29,5,81057,16,10,5,1,4,5,1,0,0,40,39,1
"9740",36,7,160120,10,13,3,12,1,4,2,0,0,45,39,1
"9741",17,5,41979,1,6,5,5,4,5,2,0,0,40,39,1
"9743",64,5,265661,12,9,3,14,1,5,2,0,0,40,39,1
"9744",33,7,193246,12,9,5,4,2,5,2,0,0,55,10,1
"9745",32,5,236543,3,8,3,3,3,5,2,0,0,40,26,1
"9746",19,5,29510,16,10,5,8,4,5,1,0,0,20,39,1
"9747",42,8,105804,2,7,3,5,1,5,2,0,0,40,39,1
"9749",23,5,1038553,12,9,5,4,2,3,2,0,0,45,39,1
"9750",51,3,209320,15,15,5,10,2,5,2,3325,0,40,39,1
"9751",31,5,193231,10,13,5,13,2,5,2,3325,0,60,39,1
"9752",44,5,307468,15,15,3,10,1,5,2,0,0,29,39,2
"9753",38,5,255941,13,14,5,4,2,5,1,10520,0,50,39,2
"9754",44,3,107845,8,12,1,11,2,5,1,0,0,56,39,2
"9755",44,7,567788,5,3,3,5,1,5,2,0,0,40,26,1
"9756",38,5,91857,12,9,3,3,1,5,2,0,0,44,39,1
"9757",36,5,732569,7,5,1,1,5,5,1,0,0,40,39,1
"9758",29,5,86613,4,2,5,8,2,5,2,0,0,20,8,1
"9759",46,5,35961,8,12,1,12,2,5,1,0,0,25,11,1
"9760",47,5,114754,12,9,3,1,1,5,2,0,0,40,39,1
"9761",30,5,235124,12,9,3,14,1,5,2,99999,0,40,39,2
"9762",37,3,218490,12,9,3,11,1,5,2,7688,0,35,39,2
"9763",27,5,329426,10,13,5,4,2,5,2,0,0,45,39,1
"9764",43,5,181015,12,9,1,7,5,5,1,0,0,50,39,1
"9765",44,7,264740,15,15,3,10,1,5,2,0,0,40,39,2
"9766",31,5,381153,16,10,5,4,5,5,2,0,0,60,39,1
"9767",34,5,189759,10,13,3,4,1,5,2,0,1977,45,39,2
"9768",39,5,230467,10,13,5,12,4,5,2,0,1092,40,11,1
"9769",36,5,218542,16,10,1,3,5,5,1,0,0,40,39,1
"9770",57,5,298507,10,13,3,10,1,5,2,3103,0,40,39,2
"9771",78,5,111189,6,4,5,7,2,5,1,0,0,35,6,1
"9772",24,5,168997,16,10,3,3,1,5,2,0,0,40,39,1
"9773",39,5,168894,16,10,5,1,2,5,1,0,0,40,39,1
"9774",21,5,149809,8,12,5,12,4,5,2,0,0,40,39,1
"9775",34,5,344073,12,9,6,1,2,5,2,0,0,40,39,2
"9776",22,5,416165,16,10,5,12,5,5,1,0,0,32,39,1
"9777",36,5,41490,16,10,1,1,5,5,1,0,0,40,39,1
"9778",61,5,40269,16,10,3,12,1,5,2,0,0,40,39,2
"9780",42,5,250536,16,10,6,8,5,3,1,0,0,21,14,1
"9781",49,2,105586,9,11,3,3,1,2,2,0,0,40,39,2
"9782",58,5,51499,9,11,3,3,1,5,2,0,0,40,39,1
"9783",37,3,189878,16,10,3,11,1,5,2,0,0,60,39,1
"9784",39,5,179481,12,9,5,13,2,5,2,4650,0,44,39,1
"9785",25,5,299765,16,10,6,1,3,3,1,0,0,40,23,1
"9786",45,6,155664,5,3,3,3,1,5,2,0,0,40,39,2
"9787",30,5,54608,10,13,3,1,1,5,2,0,0,40,39,1
"9788",49,1,174702,16,10,5,3,2,5,2,0,0,35,39,1
"9789",36,7,285020,12,9,3,3,1,5,2,2885,0,40,39,1
"9791",51,5,125796,16,10,3,1,6,3,1,0,0,35,23,1
"9792",55,5,249072,12,9,3,14,1,5,2,0,0,60,39,1
"9793",35,5,99156,10,13,5,12,2,5,2,0,0,50,39,1
"9794",45,8,94754,13,14,3,1,1,5,2,0,0,40,19,1
"9795",36,5,111128,10,13,3,10,1,5,2,0,0,48,39,2
"9796",32,3,157887,12,9,3,3,1,5,2,0,0,40,39,1
"9797",39,5,74194,12,9,3,4,1,5,2,0,0,55,39,1
"9798",47,6,168191,16,10,3,3,1,5,2,0,0,40,39,1
"9799",49,5,28334,16,10,3,4,1,5,2,0,0,45,39,2
"9800",52,5,84278,16,10,3,4,1,5,2,7688,0,55,39,2
"9801",44,5,721161,16,10,6,7,2,3,2,0,0,40,39,1
"9802",36,5,188069,16,10,3,4,1,5,2,0,0,50,39,2
"9803",40,5,145178,16,10,1,3,5,3,1,0,0,30,39,1
"9805",18,5,177578,12,9,5,12,4,5,1,0,0,38,39,1
"9806",30,6,185384,16,10,3,4,6,5,1,0,0,25,39,1
"9807",66,5,66008,12,9,7,9,2,5,1,0,0,50,9,1
"9808",59,5,329059,10,13,5,3,2,5,2,0,0,50,39,1
"9809",30,3,348802,12,9,3,1,1,3,2,0,0,40,39,1
"9810",50,5,34233,12,9,3,5,1,5,2,0,0,50,39,1
"9811",24,5,509629,12,9,5,8,4,5,1,0,0,25,39,1
"9813",44,3,83286,13,14,3,10,6,5,1,0,0,40,39,2
"9814",25,5,309098,9,11,5,10,2,5,2,0,0,40,39,1
"9815",45,5,188950,13,14,3,4,1,5,2,0,0,50,39,2
"9816",20,5,224217,12,9,5,14,2,5,2,0,0,40,39,1
"9817",67,5,222899,9,11,1,10,5,5,1,0,0,40,39,1
"9818",40,7,123306,15,15,3,10,1,5,2,0,0,45,39,2
"9819",52,2,279337,12,9,3,1,1,5,2,0,0,40,39,1
"9820",34,5,347166,11,16,5,10,2,5,2,0,0,50,39,2
"9821",37,3,251396,8,12,3,10,1,5,2,0,0,45,2,2
"9823",25,5,57635,9,11,3,12,6,5,1,0,0,42,39,2
"9824",35,3,162651,10,13,1,10,2,5,2,0,0,40,33,1
"9825",63,5,28334,13,14,1,4,2,5,1,0,0,40,39,2
"9826",38,3,84570,16,10,5,1,4,1,1,0,0,40,39,1
"9827",33,5,181091,10,13,3,1,1,5,2,0,0,60,20,2
"9828",51,3,117496,13,14,3,10,6,5,1,0,0,40,39,2
"9829",64,8,216160,11,16,3,10,1,5,2,0,0,50,4,2
"9830",50,6,204447,16,10,1,11,2,5,2,0,0,40,39,1
"9831",18,5,374969,1,6,5,14,2,5,2,0,0,56,39,1
"9833",46,5,179869,12,9,3,3,1,5,2,0,0,40,39,1
"9834",60,7,137733,10,13,3,5,1,5,2,0,0,50,39,1
"9835",29,5,193125,12,9,5,7,2,5,1,0,0,40,39,1
"9836",30,5,103649,16,10,5,8,4,3,1,0,0,40,39,1
"9837",56,8,54260,11,16,3,10,2,2,2,2885,0,40,3,1
"9838",29,5,197932,12,9,3,6,6,5,1,0,0,40,26,2
"9839",37,5,249720,10,13,5,1,5,3,1,0,0,27,39,1
"9840",55,5,223613,4,2,1,9,5,5,1,0,0,30,5,1
"9841",24,5,259865,12,9,5,1,2,5,1,0,0,30,39,1
"9842",21,5,301694,12,9,5,3,2,5,2,0,0,35,26,1
"9844",25,5,395512,3,8,3,7,3,4,2,0,0,40,26,1
"9845",40,5,168071,12,9,5,3,4,5,2,0,0,28,39,1
"9846",23,5,45317,16,10,6,12,4,5,1,0,0,40,39,1
"9847",43,7,311177,16,10,5,14,2,3,2,0,0,30,39,1
"9848",29,7,190636,16,10,3,3,1,1,2,0,1485,60,39,2
"9849",59,5,221336,1,6,7,8,3,2,1,0,0,40,30,1
"9850",18,5,120691,16,10,5,8,4,3,2,0,0,35,39,1
"9851",28,5,107389,12,9,5,4,4,5,2,0,0,32,39,1
"9853",53,5,145409,12,9,3,7,1,5,2,0,0,40,39,2
"9854",22,5,213902,5,3,5,9,3,5,1,0,0,40,8,1
"9855",63,5,100099,12,9,4,3,2,5,2,0,0,40,39,1
"9856",32,5,191856,13,14,3,12,6,5,1,0,0,45,39,2
"9857",40,3,233891,12,9,5,1,5,3,1,0,0,35,39,1
"9858",61,7,96073,15,15,3,10,1,5,2,0,0,50,9,2
"9859",35,5,474136,12,9,5,3,2,5,2,0,1408,40,39,1
"9860",43,7,355856,10,13,3,4,1,2,2,0,0,50,30,1
"9861",20,1,144685,16,10,5,3,4,2,1,0,1602,40,36,1
"9862",48,7,139212,16,10,1,3,2,5,2,0,0,40,39,1
"9863",56,8,143931,10,13,7,10,2,5,1,0,0,40,39,1
"9864",51,2,160703,12,9,3,1,1,5,2,0,0,40,39,1
"9865",34,5,191291,16,10,5,3,2,5,2,0,0,40,39,1
"9866",44,5,68729,16,10,3,12,1,2,2,0,1902,40,39,2
"9867",61,5,119986,13,14,3,10,1,5,2,0,0,40,39,2
"9868",37,5,227545,16,10,3,12,1,5,2,0,0,44,39,2
"9869",36,5,32776,10,13,3,4,1,5,2,0,1977,40,39,2
"9870",34,5,228881,16,10,6,7,2,4,2,0,0,40,39,1
"9871",23,5,84648,16,10,5,12,4,5,1,0,0,25,39,1
"9872",63,2,101996,13,14,1,10,2,5,2,0,0,40,39,2
"9874",47,3,285060,13,14,3,4,1,5,2,0,1977,41,39,2
"9875",55,6,209569,12,9,1,12,5,5,1,0,0,50,39,2
"9876",31,3,331126,10,13,5,11,4,3,2,0,0,48,39,1
"9877",27,5,279872,16,10,1,8,2,5,2,0,0,40,39,1
"9878",58,5,150560,10,13,1,1,2,5,1,14084,0,40,39,2
"9879",28,3,185647,16,10,3,11,1,5,2,0,0,48,39,1
"9881",31,2,386331,12,9,3,1,1,3,2,0,0,50,39,1
"9882",53,5,117814,16,10,1,1,5,5,1,0,0,38,39,1
"9883",43,5,220609,16,10,1,13,2,5,1,0,0,50,39,1
"9884",43,3,117022,12,9,4,5,5,3,2,0,0,40,39,1
"9886",68,1,76371,12,9,3,3,1,5,2,0,0,35,39,1
"9887",37,5,80410,2,7,3,8,1,5,2,0,0,40,39,1
"9888",26,5,127202,12,9,1,7,2,5,2,0,0,40,39,1
"9889",22,5,121471,2,7,5,12,2,5,1,0,0,40,39,1
"9890",22,5,219086,16,10,3,12,1,5,2,0,0,55,39,1
"9891",59,5,271571,16,10,3,3,1,5,2,15024,0,50,39,2
"9892",30,5,241583,16,10,3,7,1,5,2,0,0,40,39,1
"9893",24,5,374253,12,9,6,8,2,5,1,0,0,55,39,1
"9894",30,5,214993,12,9,3,3,1,5,2,0,0,40,39,1
"9895",50,3,199995,10,13,1,11,2,5,2,0,0,40,39,2
"9896",38,5,450924,3,8,3,8,1,5,2,3942,0,40,39,1
"9897",29,5,120359,12,9,3,1,1,5,2,0,0,40,39,1
"9898",76,5,93125,12,9,3,12,1,5,2,1424,0,24,39,1
"9899",21,5,187513,9,11,5,3,5,5,2,0,0,40,39,1
"9900",65,5,243569,16,10,7,8,5,5,1,0,0,24,39,1
"9901",43,5,295510,12,9,3,4,1,5,2,0,0,45,39,2
"9902",29,5,29732,10,13,3,10,6,5,1,0,0,24,39,1
"9903",32,5,211743,10,13,5,12,2,5,2,0,0,45,39,1
"9906",49,5,151584,16,10,3,3,1,5,2,0,0,40,39,2
"9907",44,5,193882,10,13,3,4,1,5,2,0,0,40,39,2
"9909",34,5,242460,10,13,3,4,1,5,2,7688,0,40,39,2
"9910",35,5,411395,16,10,3,4,1,5,2,0,0,36,39,1
"9911",53,5,191025,16,10,1,1,2,5,1,0,0,43,39,1
"9912",24,5,154571,9,11,5,12,5,2,2,0,0,50,35,1
"9913",31,5,208657,16,10,1,1,5,5,1,0,0,40,39,1
"9914",25,5,29599,16,10,3,14,1,5,2,0,0,38,39,1
"9915",36,5,423711,12,9,3,7,1,5,2,0,0,45,39,1
"9916",29,5,122000,16,10,5,12,2,5,2,0,0,60,39,1
"9917",37,5,148581,12,9,3,14,1,5,2,0,0,50,39,2
"9918",42,7,222978,11,16,5,10,2,5,1,0,0,45,39,1
"9919",30,5,149118,12,9,1,3,2,5,1,0,0,40,39,1
"9921",47,7,112200,10,13,5,4,2,3,2,10520,0,45,39,2
"9922",44,5,85604,12,9,1,3,2,5,2,0,0,40,39,2
"9923",19,5,111232,12,9,5,12,4,5,2,0,0,40,39,1
"9924",22,5,99199,12,9,3,4,1,5,2,0,0,48,39,1
"9925",51,5,199995,7,5,3,3,1,5,2,0,0,50,39,2
"9928",18,1,271935,2,7,5,3,3,5,1,0,0,20,39,1
"9929",33,7,361497,12,9,5,10,2,5,2,0,0,40,39,1
"9930",22,3,399020,16,10,5,1,2,5,1,0,0,55,39,1
"9931",33,5,345277,10,13,5,13,2,5,1,0,0,45,39,2
"9932",20,2,55233,16,10,5,1,3,5,1,0,0,40,39,1
"9933",28,7,200515,16,10,3,3,1,5,2,0,0,40,39,1
"9934",25,5,188119,12,9,5,6,2,5,1,0,0,40,39,1
"9935",27,5,176683,12,9,5,8,2,5,2,0,0,48,39,1
"9936",22,5,309178,12,9,5,14,4,5,2,0,0,40,39,1
"9937",67,7,40021,12,9,3,5,1,5,2,0,0,35,39,1
"9938",31,6,49923,12,9,3,4,1,5,2,0,0,40,39,1
"9939",36,1,36635,16,10,5,3,5,5,1,0,0,25,39,1
"9940",43,2,325706,15,15,3,10,1,2,2,0,0,50,19,2
"9941",33,5,124407,10,13,5,10,2,5,1,0,0,40,39,1
"9942",37,7,301568,12,9,3,10,6,5,1,0,0,35,39,2
"9943",27,5,339956,12,9,3,14,1,3,2,0,0,60,39,1
"9944",36,5,176335,16,10,5,14,2,5,2,0,0,40,39,1
"9945",33,5,198452,8,12,1,12,2,5,1,0,0,45,39,1
"9946",63,5,213945,10,13,3,12,1,5,2,15024,0,40,20,2
"9947",48,5,171807,10,13,1,8,5,5,1,0,0,56,39,2
"9948",25,5,362826,12,9,5,6,3,5,2,0,0,45,39,1
"9950",26,5,137678,12,9,5,8,2,5,2,0,0,40,39,1
"9951",23,5,175424,16,10,5,1,4,3,1,0,0,40,39,1
"9952",33,8,73296,12,9,5,8,5,3,1,1831,0,40,39,1
"9954",67,7,354405,12,9,7,8,2,5,1,0,0,20,39,1
"9955",32,5,130057,12,9,3,12,1,5,2,0,0,55,39,2
"9956",48,7,362883,12,9,1,3,2,5,2,0,0,60,39,2
"9957",51,5,49017,12,9,7,8,2,5,1,0,0,24,39,1
"9958",39,5,149943,13,14,5,12,2,2,2,0,0,40,3,1
"9959",40,6,99185,10,13,3,10,1,5,2,0,0,60,39,1
"9960",40,5,294708,12,9,3,14,1,3,2,0,0,40,39,2
"9961",19,5,228238,12,9,5,7,3,5,2,0,0,40,26,1
"9962",28,5,156819,12,9,1,6,5,5,1,0,0,36,39,1
"9963",47,5,332727,10,13,3,10,1,5,2,0,0,60,39,2
"9964",20,5,289944,16,10,5,10,2,5,1,0,0,20,39,1
"9965",41,5,116103,12,9,7,4,3,5,2,914,0,40,39,1
"9966",29,5,24153,16,10,3,8,6,1,1,0,0,40,39,1
"9967",40,5,273425,10,13,3,4,1,5,2,0,0,50,39,2
"9968",61,5,231183,12,9,7,4,2,5,1,0,0,40,39,1
"9969",25,5,313930,2,7,5,3,2,5,2,0,0,40,26,1
"9970",26,5,114483,12,9,3,7,1,5,2,0,0,40,39,1
"9971",43,5,162108,10,13,5,1,2,5,1,0,0,40,39,1
"9972",17,5,168807,6,4,5,3,2,5,2,0,0,45,39,1
"9973",43,3,143828,13,14,1,10,5,3,1,9562,0,40,39,2
"9974",73,5,242769,12,9,3,7,1,5,2,3471,0,40,9,1
"9975",46,3,111558,16,10,1,7,4,5,1,0,0,40,39,1
"9976",19,5,69770,16,10,5,8,4,5,2,0,0,20,39,1
"9977",37,5,291981,12,9,1,7,2,5,2,0,0,40,39,1
"9978",26,5,102460,16,10,3,1,1,5,2,0,0,40,39,1
"9979",47,5,151584,12,9,1,12,4,5,2,0,1876,40,39,1
"9980",47,3,287320,13,14,5,10,2,5,2,0,0,40,39,1
"9981",29,5,115677,10,13,5,10,2,5,2,0,0,40,39,1
"9982",29,5,239632,12,9,5,1,2,5,1,0,0,40,39,1
"9983",33,5,409172,10,13,3,4,4,5,2,0,0,55,39,1
"9984",20,5,186849,12,9,5,14,3,5,2,0,0,40,39,1
"9985",28,5,118861,1,6,3,3,6,4,1,0,0,48,13,1
"9986",26,5,142689,10,13,5,10,2,5,2,0,0,45,39,1
"9987",41,8,170924,13,14,3,10,1,5,2,0,0,40,39,1
"9988",67,1,274451,6,4,3,3,1,5,2,0,0,40,39,1
"9989",43,5,153489,10,13,3,12,1,5,2,0,0,50,39,1
"9990",35,5,186489,7,5,3,6,1,5,2,0,0,46,39,1
"9991",18,5,192409,3,8,5,8,4,5,1,0,0,25,39,1
"9992",55,8,337599,16,10,1,1,2,5,2,0,0,40,39,1
"9993",44,5,195545,12,9,1,7,4,3,1,0,0,40,39,1
"9996",38,5,80303,16,10,3,12,1,5,2,0,0,60,39,2
"9998",21,5,319163,16,10,5,14,4,3,2,0,0,40,39,1
"9999",37,5,126743,4,2,3,8,1,5,2,0,0,53,26,1
"10000",39,5,301568,16,10,1,12,5,5,1,0,0,40,39,1
"10001",34,5,120461,16,10,1,1,2,5,1,0,0,50,39,1
"10002",23,5,268145,10,13,5,4,2,5,1,0,0,45,39,1
"10003",54,5,257337,16,10,3,3,1,5,2,0,0,40,39,2
